STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_env,Environment indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LT,Lithuania,2019,,4.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LT,Lithuania,2020,,4.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LT,Lithuania,2021,,4.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LT,Lithuania,2022,,4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LT,Lithuania,2023,,4.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2005,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2006,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2007,,2.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2008,,4.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2009,,4.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2010,,2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2011,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2012,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2013,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2014,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2015,,1.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2016,,2.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2017,,1.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2018,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2019,,1.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2020,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2021,,1.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2022,,3.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LU,Luxembourg,2023,,4.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2005,,4.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2006,,3.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2007,,3.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2008,,3.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2009,,4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2010,,4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2011,,3.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2012,,4.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2013,,4.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2014,,4.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2015,,4.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2016,,4.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2017,,4.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2018,,4.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2019,,3.9,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2020,,3.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2021,,3.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2022,,3.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),LV,Latvia,2023,,3.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2005,,3.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2006,,3.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2007,,3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2008,,3.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2009,,3.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2010,,3.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2011,,3.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2012,,3.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2013,,3.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2014,,3.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2015,,4.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2016,,3.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2017,,3.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2018,,3.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2019,,3.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2020,,3.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2021,,3.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2022,,2.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),MT,Malta,2023,,2.7,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2005,,1.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2006,,1.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2007,,1.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2008,,1.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2009,,1.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2010,,1.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2011,,1.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2012,,1.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2013,,1.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2014,,1.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2015,,1.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2016,,1.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2017,,1.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2018,,1.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2019,,1.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2020,,1.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2021,,1.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2022,,1.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),NL,Netherlands,2023,,1.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2005,,2.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2006,,2.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2007,,2.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2008,,2.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2009,,2.2,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2010,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2011,,2.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2012,,2.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2013,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2014,,2.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2015,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2016,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2017,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2018,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2019,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2020,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2021,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2022,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PL,Poland,2023,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2005,,2.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2006,,2.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2007,,2.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2008,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2009,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2010,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2011,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2012,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2013,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2014,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2015,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2016,,2.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2017,,2.4,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2018,,2.5,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2019,,2.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2020,,2.6,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2021,,2.8,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2022,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),PT,Portugal,2023,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),RO,Romania,2005,,2.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),RO,Romania,2006,,2.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),RO,Romania,2007,,2.1,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),RO,Romania,2008,,2.3,,,,,
dataflow,ESTAT:CEI_CIE011(1.0),Persons employed in circular economy sectors,A,Annual,EMP,Persons employed,PC_EMP_FTE,Percentage of total employment - numerator in full-time equivalent (FTE),RO,Romania,2009,,2.2,,,,,
