STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,cons_fp,Consumption footprint,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,DK,Denmark,2013,,27.96,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,DK,Denmark,2014,,28.56,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,DK,Denmark,2015,,28.7,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,DK,Denmark,2016,,29,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,DK,Denmark,2017,,29.01,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,DK,Denmark,2018,,28.86,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,DK,Denmark,2019,,29.76,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,DK,Denmark,2020,,26.8,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,DK,Denmark,2021,,26.85,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,DK,Denmark,2022,,28.29,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,DK,Denmark,2023,,27.92,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EE,Estonia,2010,,24.28,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EE,Estonia,2011,,24.1,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EE,Estonia,2012,,24.55,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EE,Estonia,2013,,25.19,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EE,Estonia,2014,,25.7,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EE,Estonia,2015,,26.18,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EE,Estonia,2016,,27.2,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EE,Estonia,2017,,27.31,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EE,Estonia,2018,,27.83,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EE,Estonia,2019,,28.63,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EE,Estonia,2020,,26,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EE,Estonia,2021,,26.27,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EE,Estonia,2022,,26.85,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EE,Estonia,2023,,26.08,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EL,Greece,2010,,20.66,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EL,Greece,2011,,20.58,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EL,Greece,2012,,19.81,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EL,Greece,2013,,19.75,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EL,Greece,2014,,19.98,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EL,Greece,2015,,20.46,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EL,Greece,2016,,20.77,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EL,Greece,2017,,21.47,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EL,Greece,2018,,22.24,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EL,Greece,2019,,22.55,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EL,Greece,2020,,18.42,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EL,Greece,2021,,20.54,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EL,Greece,2022,,23.37,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EL,Greece,2023,,23.37,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,ES,Spain,2010,,25.35,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,ES,Spain,2011,,24.92,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,ES,Spain,2012,,23.93,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,ES,Spain,2013,,23.71,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,ES,Spain,2014,,24.13,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,ES,Spain,2015,,24.55,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,ES,Spain,2016,,25.14,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,ES,Spain,2017,,25.31,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,ES,Spain,2018,,26.2,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,ES,Spain,2019,,25.88,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,ES,Spain,2020,,21.37,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,ES,Spain,2021,,23.33,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,ES,Spain,2022,,26.07,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,ES,Spain,2023,,25.98,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2010,,22.93,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2011,,22.86,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2012,,22.51,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2013,,22.56,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2014,,22.75,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2015,,22.94,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2016,,23.39,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2017,,23.82,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2018,,24.14,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2019,,24.28,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2020,,21.19,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2021,,22.13,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2022,,23.53,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2023,,23.2,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FI,Finland,2010,,31.62,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FI,Finland,2011,,31.12,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FI,Finland,2012,,31.53,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FI,Finland,2013,,31.17,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FI,Finland,2014,,31.06,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FI,Finland,2015,,30.56,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FI,Finland,2016,,30.94,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FI,Finland,2017,,30.46,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FI,Finland,2018,,30.64,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FI,Finland,2019,,30.85,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FI,Finland,2020,,27.62,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FI,Finland,2021,,27.08,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FI,Finland,2022,,28.6,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FI,Finland,2023,,28.57,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FR,France,2010,,23.97,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FR,France,2011,,23.67,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FR,France,2012,,24.2,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FR,France,2013,,24.44,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FR,France,2014,,24.61,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FR,France,2015,,24.84,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FR,France,2016,,25.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FR,France,2017,,25.28,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FR,France,2018,,25.39,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FR,France,2019,,24.95,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FR,France,2020,,21.74,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FR,France,2021,,22.87,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FR,France,2022,,24.46,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,FR,France,2023,,24.3,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HR,Croatia,2010,,17.41,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HR,Croatia,2011,,17.42,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HR,Croatia,2012,,17.7,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HR,Croatia,2013,,17.63,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HR,Croatia,2014,,18.18,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HR,Croatia,2015,,18.59,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HR,Croatia,2016,,19.31,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HR,Croatia,2017,,20.1,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HR,Croatia,2018,,20.63,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HR,Croatia,2019,,20.62,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HR,Croatia,2020,,18.67,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HR,Croatia,2021,,19.98,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HR,Croatia,2022,,21.25,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HR,Croatia,2023,,21,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HU,Hungary,2010,,16.08,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HU,Hungary,2011,,15.97,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HU,Hungary,2012,,15.83,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HU,Hungary,2013,,15.89,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HU,Hungary,2014,,16.2,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HU,Hungary,2015,,16.58,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HU,Hungary,2016,,16.92,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HU,Hungary,2017,,17.72,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HU,Hungary,2018,,18.45,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HU,Hungary,2019,,18.44,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HU,Hungary,2020,,17.33,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HU,Hungary,2021,,18.02,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HU,Hungary,2022,,19.15,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,HU,Hungary,2023,,18.74,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IE,Ireland,2010,,31.45,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IE,Ireland,2011,,30.56,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IE,Ireland,2012,,30.02,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IE,Ireland,2013,,30.16,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IE,Ireland,2014,,30.6,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IE,Ireland,2015,,31.17,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IE,Ireland,2016,,31.01,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IE,Ireland,2017,,32.19,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IE,Ireland,2018,,32.64,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IE,Ireland,2019,,31.77,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IE,Ireland,2020,,27.42,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IE,Ireland,2021,,27.46,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IE,Ireland,2022,,30.84,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IE,Ireland,2023,,30.69,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IT,Italy,2010,,27.11,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IT,Italy,2011,,26.45,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IT,Italy,2012,,24.92,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IT,Italy,2013,,24.64,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IT,Italy,2014,,25.18,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IT,Italy,2015,,25.78,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IT,Italy,2016,,26.03,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IT,Italy,2017,,27.55,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IT,Italy,2018,,26.84,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IT,Italy,2019,,27.33,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IT,Italy,2020,,22.71,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IT,Italy,2021,,24.68,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IT,Italy,2022,,26.58,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,IT,Italy,2023,,26.2,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,LT,Lithuania,2010,,21.54,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,LT,Lithuania,2011,,21.36,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,LT,Lithuania,2012,,22.87,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,LT,Lithuania,2013,,22.44,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,LT,Lithuania,2014,,21.23,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,LT,Lithuania,2015,,21.3,,,,,
dataflow,ESTAT:CEI_GSR010(1.0),Consumption footprint,A,Annual,POF,Photochemical ozone formation,P_HAB,Per inhabitant,LT,Lithuania,2016,,22.2,,,,,
