STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,waste,Waste categories,wst_oper,Waste management operations,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2014,,227.03,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2015,,217.55,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2016,,222.44,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2017,,225.15,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2018,,224.04,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2019,,217.22,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2020,,205.22,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2021,,214.24,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LU,Luxembourg,2022,,208.91,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2004,,104.55,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2005,,117.85,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2006,,138.32,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2007,,146.85,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2008,,121.22,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2009,,86.95,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2010,,101.98,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2011,,104.91,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2012,,105.13,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2013,,113.94,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2014,,111.15,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2015,,118,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2016,,118.2,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2017,,122.17,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2018,,133.54,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2019,,136.74,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2020,,142.81,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2021,,153.9,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,LV,Latvia,2022,,153.44,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2004,,102.66,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2005,,104.83,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2006,,107.49,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2007,,118.49,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2008,,120.39,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2009,,122.53,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2010,,110.36,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2011,,127.93,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2012,,125.12,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2013,,134.25,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2014,,134.1,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2015,,140.9,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2016,,147.25,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2017,,147.04,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2018,,146.87,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2019,,153.75,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2020,,139.77,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2021,,150.54,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,MT,Malta,2022,,167.16,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2000,,182.29,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2001,,185.96,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2002,,193.02,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2003,,209.18,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2004,,197.4,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2005,,205.21,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2006,,168.54,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2007,,170.01,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2008,,169.04,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2009,,152.96,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2010,,163.94,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2011,,164.62,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2012,,164.07,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2013,,167.46,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2014,,165.25,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2015,,182,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2016,,184.38,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2017,,183.17,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2018,,165.05,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2019,,170.42,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2020,,173.55,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2021,,171.52,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NL,Netherlands,2022,,168.78,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2006,,104.97,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2007,,107.43,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2008,,148.65,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2009,,146.05,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2010,,147.68,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2011,,146.69,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2012,,138.76,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2013,,145.68,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2014,,148.52,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2015,,152.99,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2016,,149.49,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2017,,163.05,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2018,,161.11,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2019,,165.51,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2020,,173.45,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2021,,175.75,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,NO,Norway,2022,,143.38,,b,break in time series,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2004,,89.39,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2005,,91.94,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2006,,95.82,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2007,,82.21,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2008,,109.69,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2009,,99.08,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2010,,112.85,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2011,,121.14,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2012,,122.69,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2013,,126.88,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2014,,127.49,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2015,,133.84,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2016,,148.58,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2017,,153.98,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2018,,143.98,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2019,,166.54,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PL,Poland,2022,,182.1,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2000,,121.31,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2001,,124.04,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2002,,124.6,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2003,,134.46,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2004,,136.43,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2005,,142.63,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2006,,164.68,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2007,,162.5,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2008,,169.05,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2009,,162.68,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2010,,157.41,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2011,,148.2,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2012,,145.11,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2013,,148.86,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2014,,151.19,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2015,,152.7,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2016,,159.7,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2017,,165.37,,b,break in time series,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2018,,172.62,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2019,,171.09,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2020,,173.59,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2021,,175.76,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,PT,Portugal,2022,,187.46,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,RO,Romania,2005,,53.51,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,RO,Romania,2006,,61.78,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,RO,Romania,2007,,61.63,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,RO,Romania,2008,,57,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,RO,Romania,2009,,49.03,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,RO,Romania,2010,,48.15,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,RO,Romania,2011,,49.26,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,RO,Romania,2012,,52.82,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,RO,Romania,2013,,52.75,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,RO,Romania,2014,,62.52,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,RO,Romania,2015,,70.48,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,RO,Romania,2016,,68.53,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,RO,Romania,2017,,71.92,,,,,
dataflow,ESTAT:CEI_PC040(1.0),Generation of packaging waste per capita,A,Annual,W1501,Packaging,GEN,Waste generated,KG_HAB,Kilograms per capita,RO,Romania,2018,,80.47,,,,,
